year,name,underwriter,listing_date,market,code,price_range,price_final,price_before1,price_before2,grade,grade_votes,reader_forecast,reader_forecast_n,stance_bars,hatsune_bars,hatsune,vote_status,detail_url
2022,ＢｅｅＸ,大和,02/24(木),東M,4270,"1,370-1,600","1,600","2,500","2,800",B,7,"2,842",63,"7.9,41.3,42.9,6.3,1.6","19,42.9,28.6,9.5,0","3,750",締切,https://kabu.96ut.com/article/ipo/2022009/
2022,ノーザ,野村,02/22(火),JQS,4269,,未,未,-,,,"2,466",15,"6.7,0,40,40,13.3","6.7,0,26.7,60,6.6",-,締切,https://kabu.96ut.com/article/ipo/2022006/
2022,CaSy,SBI,02/22(火),東M,9215,"1,230-1,350","1,350","1,800","1,800",B,7,"1,974",68,"4.4,19.1,45.6,27.9,2.9","7.4,17.6,48.5,26.5,0","2,001",締切,https://kabu.96ut.com/article/ipo/2022007/
2022,エッジテクノロジー,日興,02/17(木),東M,4268,300-350,350,500,500,B,6,643,84,"1.2,8.6,48.1,34.6,7.4","3.6,9.5,11.9,20.2,54.8",694,締切,https://kabu.96ut.com/article/ipo/2022005/
2022,ライトワークス,JTG,02/09(水),東M,4267,"1,900-2,100","2,100","2,800","2,500",B,6,"3,106",66,"4.5,21.2,59.1,13.6,1.5","10.6,21.2,47,21.2,0","3,000",締切,https://kabu.96ut.com/article/ipo/2022004/
2022,ビッグツリーテクノロジー＆コンサルティング,三菱/大和,02/04(金),東M,4266,,未,未,-,,,"4,506",32,"0,6.3,9.4,25,59.3","0,0,5.9,67.6,26.5",-,締切,https://kabu.96ut.com/article/ipo/2022002/
2022,セイファート,みずほ,02/04(金),JQS,9213,"1,060-1,120","1,120","1,450","1,050",C,5,"1,535",76,"2.7,9.3,33.3,49.3,5.3","7.9,18.4,28.9,40.8,3.9","1,030",締切,https://kabu.96ut.com/article/ipo/2022001/
2022,Recovery International,岡三,02/03(木),東M,9214,"2,480-3,060","3,060","3,400","3,120",C,5,"3,367",82,"2.5,7.4,27.2,37,25.9","1.2,9.8,8.5,73.2,7.3","2,640",締切,https://kabu.96ut.com/article/ipo/2022003/
2023,yutori,大和,12/27(水),東G,5892,"2,420-2,520","2,520","2,700","2,520",C,5,"2,671",74,"5.6,2.8,19.7,46.5,25.4","1.4,1.4,6.8,86.5,3.9","2,829",締切,https://kabu.96ut.com/article/ipo/2023104/
2023,ナルネットコミュニケーションズ,みずほ,12/25(月),東G,5870,"870-1,040","1,040","1,000",930,C,4,"1,020",59,"1.8,1.8,3.5,35.1,57.8","0,0,1.7,74.6,23.7",956,締切,https://kabu.96ut.com/article/ipo/2023103/
2023,早稲田学習研究会,野村,12/22(金),東S,5869,910-970,970,"1,000","1,000",C,5,"1,031",77,"1.4,8.2,13.7,60.3,16.4","0,2.6,27.3,70.1,0","1,118",締切,https://kabu.96ut.com/article/ipo/2023102/
2023,ヒューマンテクノロジーズ,みずほ,12/22(金),東G,5621,"940-1,020","1,224","1,224","1,200",C,5,"1,261",77,"1.3,11.8,35.5,40.8,10.5","2.6,20.8,40.3,36.3,0","1,194",締切,https://kabu.96ut.com/article/ipo/2023100/
2023,マーソ,SBI,12/21(木),東G,5619,"2,110-2,260","2,260","2,480","2,079",C,5,"2,620",72,"1.4,11.6,39.1,29,18.8","4.2,11.1,27.8,56.9,0","2,079",締切,https://kabu.96ut.com/article/ipo/2023101/
2023,ナイル,日興/SBI,12/20(水),東G,5618,"1,620-1,680","1,680","1,700","1,650",C,5,"1,750",61,"1.7,1.7,25,41.7,29.9","1.6,3.3,14.8,77,3.3","1,540",締切,https://kabu.96ut.com/article/ipo/2023099/
2023,ロココ,野村,12/20(水),東S,5868,900-940,"1,128","1,300","1,300",B,6,"1,404",70,"2.9,17.4,65.2,11.6,2.9","38.6,51.4,5.7,2.9,1.4","1,100",締切,https://kabu.96ut.com/article/ipo/2023097/
2023,エスネットワークス,SBI,12/19(火),東G,5867,650-730,730,"1,700","1,500",A,8,"1,823",75,"17.6,50,29.7,2.7,0","82.7,13.3,4,0,0","1,956",締切,https://kabu.96ut.com/article/ipo/2023098/
2023,雨風太陽,日興,12/18(月),東G,5616,840-870,"1,044","1,560","1,560",B,7,"1,460",69,"4.4,14.7,63.2,14.7,2.9","24.6,42,20.3,13,0","1,320",締切,https://kabu.96ut.com/article/ipo/2023096/
2023,魁力屋,大和,12/15(金),東S,5891,"1,300-1,400","1,400","2,000","1,800",B,6,"2,081",81,"6.4,21.8,65.4,5.1,1.3","9.9,49.4,28.4,12.3,0","1,822",締切,https://kabu.96ut.com/article/ipo/2023095/
2023,Ｓ＆Ｊ,東海東京,12/15(金),東G,5599,"1,200-1,320","1,320","1,500","1,350",C,5,"1,666",72,"2.9,17.4,39.1,31.9,8.7","2.8,13.9,34.7,48.6,0","1,289",締切,https://kabu.96ut.com/article/ipo/2023094/
2023,アウトルックコンサルティング,日興,12/12(火),東G,5596,"1,700-1,800","1,800","1,800","1,700",C,4,"1,942",60,"1.8,3.6,12.5,51.8,30.3","0,5,1.7,88.3,5","1,656",締切,https://kabu.96ut.com/article/ipo/2023093/
2023,ブルーイノベーション,大和,12/12(火),東G,5597,"1,220-1,320","1,584","2,200","2,600",B,7,"2,286",71,"10.1,17.4,59.4,11.6,1.4","26.8,50.7,12.7,8.5,1.3","2,023",締切,https://kabu.96ut.com/article/ipo/2023092/
2023,ＱＰＳ研究所,日興,12/06(水),東G,5595,380-390,390,780,820,B,7,774,87,"5.9,38.8,45.9,5.9,3.5","44.8,29.9,17.2,5.7,2.3",860,締切,https://kabu.96ut.com/article/ipo/2023091/
2023,アスマーク,SBI,12/04(月),東S,4197,"2,150-2,300","2,300","2,600","2,600",C,5,"2,819",70,"4.8,12.7,33.3,42.9,6.3","2.9,8.6,31.4,57.1,0","2,150",締切,https://kabu.96ut.com/article/ipo/2023090/
2023,バリュークリエーション,SBI,11/22(水),東G,9238,"1,610-1,790","1,790","3,350","2,850",B,7,"3,109",68,"1.5,40.9,43.9,10.6,3","17.6,54.4,14.7,13.2,0","3,090",締切,https://kabu.96ut.com/article/ipo/2023089/
2023,Japan Eyewear Holdings,三菱/大和,11/16(木),東S,5889,"1,330-1,360","1,360","1,360","1,380",C,4,"1,396",70,"2.9,2.9,17.4,34.8,42","0,0,2.6,44.2,53.2","1,271",締切,https://kabu.96ut.com/article/ipo/2023088/
2023,ＤＡＩＷＡＣＹＣＬＥ,三菱,11/08(水),東G,5888,"1,530-1,610","1,610","1,870","1,870",C,5,"1,957",66,"3.1,9.4,43.8,37.5,6.2","3,6.1,36.4,51.5,3","1,800",締切,https://kabu.96ut.com/article/ipo/2023087/
2023,ドリーム・アーツ,みずほ,10/27(金),東G,4811,"2,340-2,660","2,660","4,000","3,192",B,7,"4,418",69,"14.7,32.4,45.6,5.9,1.4","17.4,40.6,33.3,8.7,0","3,005",締切,https://kabu.96ut.com/article/ipo/2023085/
2023,笑美面,SBI,10/26(木),東G,9237,"1,140-1,240","1,240","1,860","1,860",B,6,"1,893",69,"9.2,18.5,66.2,3.1,3","15.9,53.6,23.2,4.3,2.9","1,801",締切,https://kabu.96ut.com/article/ipo/2023083/
2023,全保連,三菱,10/25(水),東S,5845,560-600,600,630,630,C,5,654,69,"4.4,0,22.1,50,23.5","2.9,1.4,1.4,82.6,11.6",580,締切,https://kabu.96ut.com/article/ipo/2023086/
2023,KOKUSAI ELECTRIC,野村/日興,10/25(水),東P,6525,"1,830-1,840","1,840","1,850","1,860",C,4,"1,872",75,"1.4,5.6,13.9,37.5,41.6","0,2.7,1.3,89.3,6.7","2,116",締切,https://kabu.96ut.com/article/ipo/2023084/
2023,ジャパンＭ＆Ａソリューション,SBI,10/24(火),東G,9236,"1,200-1,340","1,340","3,000","2,010",A,8,"3,310",85,"22,56.1,19.5,1.2,1.2","83.5,12.9,2.4,0,1.2","2,250",締切,https://kabu.96ut.com/article/ipo/2023082/
2023,売れるネット広告社,東海東京,10/23(月),東G,9235,830-910,910,870,837,D,3,873,64,"0,0,8.2,26.2,65.6","0,0,1.6,64.1,34.3",837,締切,https://kabu.96ut.com/article/ipo/2023081/
2023,ケイファーマ,SBI,10/17(火),東G,4896,"900-1,040",950,"1,200",900,C,4,"1,096",77,"1.4,5.4,20.3,48.6,24.3","0,2.6,14.3,80.5,2.6",875,締切,https://kabu.96ut.com/article/ipo/2023080/
2023,成友興業,SBI,10/13(金),名M,9170,"2,200-2,430","2,300","2,200","2,200",D,3,"2,275",63,"1.7,1.7,6.7,20,69.9","1.6,0,3.2,82.5,12.7","2,116",締切,https://kabu.96ut.com/article/ipo/2023079/
2023,Earth Technology Group,野村,10/06(金),東G,9333,,未,未,-,,,"2,450",18,"5.9,5.9,41.2,17.6,29.4","5.6,16.7,0,61.1,16.6",-,締切,https://kabu.96ut.com/article/ipo/2023078/
2023,キャスター,大和,10/04(水),東G,9331,720-760,760,"1,750","1,750",B,7,"1,929",68,"20.9,35.8,34.3,7.5,1.5","80.9,14.7,4.4,0,0","2,319",締切,https://kabu.96ut.com/article/ipo/2023076/
2023,くすりの窓口,SBI,10/04(水),東G,5592,"1,600-1,700","1,700","2,200","1,700",B,6,"2,491",108,"14.4,21.2,42.3,16.3,5.8","12,29.6,27.8,29.6,0.9","1,580",締切,https://kabu.96ut.com/article/ipo/2023075/
2023,西部技研,日興,10/03(火),東S,6223,"2,500-2,600","2,600","2,800","2,600",C,5,"2,957",59,"1.7,8.6,20.7,39.7,29.3","3.1,3.1,0,60.9,32.8","2,687",締切,https://kabu.96ut.com/article/ipo/2023077/
2023,ニッポンインシュア,野村,10/03(火),東S,5843,790-810,810,"1,150","1,150",B,6,"1,225",69,"11.8,13.2,58.8,16.2,0","11.6,34.8,46.4,7.2,0","1,005",締切,https://kabu.96ut.com/article/ipo/2023074/
2023,オカムラ食品工業,野村,09/27(水),東S,2938,"1,600-1,680","1,680","2,000","1,800",C,5,"2,099",62,"3.3,6.6,54.1,29.5,6.5","1.6,9.7,35.5,50,3.2","2,564",締切,https://kabu.96ut.com/article/ipo/2023073/
2023,ＡＶＩＬＥＮ,大和,09/27(水),東G,5591,"2,000-2,120","2,120","3,180","3,100",B,7,"3,799",73,"15.3,41.7,40.3,1.4,1.3","37,54.8,6.8,1.4,0","2,482",締切,https://kabu.96ut.com/article/ipo/2023070/
2023,オートサーバー,SBI,09/26(火),東S,5589,"2,400-2,670","2,670","2,500","2,456",D,3,"2,552",64,"1.6,1.6,6.3,25.4,65.1","1.6,0,4.7,82.8,10.9","2,280",締切,https://kabu.96ut.com/article/ipo/2023071/
2023,ネットスターズ,大和/日興,09/26(火),東G,5590,"1,420-1,450","1,450","1,350","1,334",C,4,"1,760",63,"7.9,7.9,25.4,30.2,28.6","1.6,7.9,11.1,54,25.4","1,334",締切,https://kabu.96ut.com/article/ipo/2023072/
2023,ジェイ・イー・ティ,SBI,09/25(月),東S,6228,"4,300-4,630","4,630","5,100","4,700",C,5,"5,116",78,"3.9,11.8,27.6,35.5,21.1","1.3,0,19.2,79.5,0","4,420",締切,https://kabu.96ut.com/article/ipo/2023069/
2023,ファーストアカウンティング,大和,09/22(金),東G,5588,"1,120-1,320","1,320","2,250","2,640",A,8,"2,484",73,"11,52.1,32.9,2.7,1.3","63,32.9,2.7,0,1.4","2,354",締切,https://kabu.96ut.com/article/ipo/2023068/
2023,笹徳印刷,東海東京,09/22(金),東S,3958,580-600,600,580,600,C,4,669,70,"2.9,1.4,12.9,42.9,39.9","1.4,1.4,5.7,75.7,15.7",680,締切,https://kabu.96ut.com/article/ipo/2023067/
2023,揚羽,岡三,09/21(木),東G,9330,"1,340-1,400","1,400","1,700","1,700",C,5,"1,724",74,"5.4,13.5,37.8,29.7,13.5","5.4,12.2,35.1,40.5,6.8","1,490",締切,https://kabu.96ut.com/article/ipo/2023065/
2023,インテグラル,大和/野村,09/20(水),東G,5842,"2,300-2,400","2,400","2,300","2,232",D,3,"2,630",71,"1.4,2.9,13,27.5,55.1","2.8,0,0,40.3,56.9","2,400",締切,https://kabu.96ut.com/article/ipo/2023066/
2023,ＣｈｏｒｄｉａＴｈｅｒａｐｅｕｔｉｃｓ,野村,09/15(金),東G,4895,,未,未,-,,,171,32,"3.1,9.4,25,43.8,18.7","2.9,8.8,17.6,55.9,14.7",-,締切,https://kabu.96ut.com/article/ipo/2023064/
2023,ライズ・コンサルティング・グループ,野村,09/12(火),東G,9168,800-850,850,810,790,D,3,809,77,"3.9,1.3,11.7,24.7,58.4","5.1,1.3,1.3,82.1,10.2",850,締切,https://kabu.96ut.com/article/ipo/2023063/
2023,インバウンドプラットフォーム,SBI,08/30(水),東G,5587,"1,750-1,850","1,850","2,775","3,050",B,6,"3,043",91,"7.7,38.5,46.2,6.6,1","28.6,38.5,24.2,8.7,0","2,551",締切,https://kabu.96ut.com/article/ipo/2023062/
2023,ＪＲＣ,日興/みずほ,08/09(水),東G,6224,"1,000-1,110","1,110","1,180","1,120",C,4,"1,200",83,"2.4,8.4,19.3,33.7,36.1","1.2,9.6,24.1,62.7,2.4","1,022",締切,https://kabu.96ut.com/article/ipo/2023061/
2023,Laboro.AI,日興,07/31(月),東G,5586,525-580,580,"2,000","1,660",A,8,"2,205",90,"22.7,64.8,10.2,2.3,0","96.7,2.2,1.1,0,0","1,195",締切,https://kabu.96ut.com/article/ipo/2023060/
2023,GENDA,SBI/日興,07/28(金),東G,9166,"1,740-1,770","1,770","1,880","1,800",C,4,"1,923",102,"4,8.9,21.8,40.6,24.7","1,2,17.6,76.5,2.9","1,637",締切,https://kabu.96ut.com/article/ipo/2023059/
2023,クオルテック,野村,07/28(金),東G,9165,"2,400-2,540","2,540","2,780","2,600",C,4,"2,712",65,"1.5,4.6,23.1,47.7,23.1","0,1.5,12.3,83.1,3.1","2,336",締切,https://kabu.96ut.com/article/ipo/2023058/
2023,エコナビスタ,みずほ,07/26(水),東G,5585,"1,180-1,300","1,300","4,320","3,900",A,9,"4,630",87,"39.1,48.3,11.5,1.1,0","96.6,2.3,1.1,0,0","3,300",締切,https://kabu.96ut.com/article/ipo/2023057/
2023,テクニスコ,野村,07/26(水),東S,2962,510-560,560,750,880,B,6,897,62,"4.8,8.1,74.2,9.7,3.2","46.8,41.9,6.5,3.2,1.6",914,締切,https://kabu.96ut.com/article/ipo/2023056/
2023,フラー,SBI,07/25(火),東G,5583,"1,100-1,320","1,320","3,000",-,A,8,"3,325",76,"16,60,21.3,1.3,1.3","90.8,5.3,0,3.9,0",-,締切,https://kabu.96ut.com/article/ipo/2023053/
2023,トライト,日興/三菱,07/24(月),東G,9164,"1,100-1,300","1,200","1,400","1,134",C,4,"1,332",113,"1.8,0.9,16.1,32.1,49.1","0.9,0.9,1.8,46.9,49.5","1,133",締切,https://kabu.96ut.com/article/ipo/2023055/
2023,ホロスホールディングス,日興,07/21(金),東S,5839,"1,710-1,840",未,"1,950",-,C,4,"1,870",62,"1.6,0,23,47.5,27.9","0,1.6,9.7,85.5,3.2",-,締切,https://kabu.96ut.com/article/ipo/2023052/
2023,ナレルグループ,大和,07/21(金),東G,9163,"2,560-2,690","2,690","2,900","3,000",C,4,"3,030",95,"2.2,5.4,31.5,51.1,9.8","3.2,3.2,22.1,68.4,3.1","2,540",締切,https://kabu.96ut.com/article/ipo/2023054/
2023,グリッド,野村,07/07(金),東G,5582,"2,000-2,140","2,140","4,920","6,500",B,7,"5,919",82,"25.6,42.3,29.5,2.6,0","81.7,12.2,4.9,1.2,0","6,400",締切,https://kabu.96ut.com/article/ipo/2023051/
2023,ブリーチ,日興/野村,07/05(水),東G,9162,"1,250-1,340","1,340","2,050","2,050",B,7,"2,126",87,"4.8,26.2,53.6,13.1,2.3","26.4,37.9,28.7,5.7,1.1","1,603",締切,https://kabu.96ut.com/article/ipo/2023050/
2023,ＡｅｒｏＥｄｇｅ,みずほ,07/04(火),東G,7409,"1,460-1,690","1,690","3,000","3,900",B,7,"3,001",70,"6,28.4,59.7,4.5,1.4","47.1,37.1,11.4,2.9,1.4","5,860",締切,https://kabu.96ut.com/article/ipo/2023049/
2023,クラダシ,大和,06/30(金),東G,5884,500-520,520,670,680,C,5,805,72,"2.9,11.6,49.3,31.9,4.3","25,22.2,34.7,18.1,0",800,締切,https://kabu.96ut.com/article/ipo/2023044/
2023,ジーデップ・アドバンス,みずほ,06/30(金),東S,5885,"4,170-4,510","4,510","7,200","7,200",B,7,"7,733",68,"18.2,36.4,39.4,6,0","35.3,41.2,19.1,4.4,0","10,680",締切,https://kabu.96ut.com/article/ipo/2023045/
2023,ノバレーゼ,野村,06/30(金),東S,9160,550-600,600,570,570,D,3,620,71,"0,1.4,20,28.6,50","4.2,2.8,14.1,78.9,0",590,締切,https://kabu.96ut.com/article/ipo/2023046/
2023,ＷＴＯＫＹＯ,野村,06/29(木),東G,9159,"2,870-3,000","3,000","7,000","7,000",A,8,"8,091",83,"38.8,45,13.8,2.4,0","90.4,7.2,1.2,1.2,0","7,000",締切,https://kabu.96ut.com/article/ipo/2023047/
2023,プロディライト,野村,06/28(水),東G,5580,"1,400-1,440","1,440","3,000","3,350",B,7,"2,826",57,"3.6,34.5,58.2,3.6,0","56.1,36.8,5.3,1.8,0","3,005",締切,https://kabu.96ut.com/article/ipo/2023042/
2023,ノイルイミューン・バイオテック,日興,06/28(水),東G,4893,700-740,740,700,700,D,3,759,59,"0,1.8,16.1,37.5,44.6","0,1.7,13.6,84.7,0",695,締切,https://kabu.96ut.com/article/ipo/2023043/
2023,クオリプス,野村,06/27(火),東G,4894,"1,400-1,560","1,560","1,800","1,940",C,4,"1,818",73,"2.8,1.4,33.3,52.8,9.7","1.4,2.7,21.9,74,0","1,680",締切,https://kabu.96ut.com/article/ipo/2023040/
2023,エリッツホールディングス,みずほ,06/27(火),東S,5533,"1,420-1,580","1,580","1,770","1,980",C,5,"2,002",57,"1.8,10.5,45.6,38.6,3.5","3.5,8.8,40.4,47.3,0","2,000",締切,https://kabu.96ut.com/article/ipo/2023039/
2023,GSI,岡三,06/27(火),札証,5579,"1,300-1,350","1,350","1,400","1,500",C,4,"1,521",64,"3.1,3.1,21.9,50,21.9","3.1,6.3,15.6,75,0","1,242",締切,https://kabu.96ut.com/article/ipo/2023041/
2023,ＱＬＳホールディングス,JTG,06/26(月),名N,7075,590-650,650,720,720,C,4,728,59,"1.8,3.5,26.3,40.4,28","0,5.1,18.6,76.3,0",800,締切,https://kabu.96ut.com/article/ipo/2023048/
2023,ブリッジコンサルティンググループ,SBI,06/26(月),東G,9225,"1,150-1,300","1,300","3,500","5,500",A,8,"3,948",61,"35.6,47.5,13.6,3.3,0","95.1,3.3,0,1.6,0","4,110",締切,https://kabu.96ut.com/article/ipo/2023034/
2023,ＡＲアドバンストテクノロジ,みずほ,06/23(金),東G,5578,"1,080-1,260","1,260","2,900","4,050",A,8,"3,398",67,"22.7,56.1,19.7,1.5,0","89.6,3,7.4,0,0","3,950",締切,https://kabu.96ut.com/article/ipo/2023035/
2023,アイデミー,みずほ/SBI,06/22(木),東G,5577,"810-1,050","1,050","2,600","4,500",A,8,"3,483",79,"33.8,54.5,10.4,1.3,0","97.5,1.3,0,1.2,0","5,560",締切,https://kabu.96ut.com/article/ipo/2023037/
2023,リアルゲイト,大和,06/22(木),東G,5532,"1,700-1,790","1,790","2,300","2,800",C,5,"2,244",67,"4.6,7.7,52.3,33.8,1.5","1.5,7.5,49.3,41.7,0","3,810",締切,https://kabu.96ut.com/article/ipo/2023036/
2023,シーユーシー,三菱/みずほ,06/21(水),東G,9158,"1,800-1,920","1,920","2,270","2,500",C,5,"2,512",98,"10.4,13.5,60.4,12.5,3.1","7.1,33.7,44.9,14.3,0","4,430",締切,https://kabu.96ut.com/article/ipo/2023033/
2023,オービーシステム,日興,06/21(水),東S,5576,"1,510-1,710","1,710","2,340","2,500",B,6,"2,454",59,"6.8,13.6,71.2,8.4,0","3.4,28.8,55.9,11.9,0","3,010",締切,https://kabu.96ut.com/article/ipo/2023038/
2023,Globee,大和,06/14(水),東G,5575,"1,080-1,150","1,150","2,500","2,900",A,8,"2,737",80,"13.3,57.3,26.7,2.7,0","80,15,2.5,2.5,0","2,666",締切,https://kabu.96ut.com/article/ipo/2023032/
2023,ＡＢＥＪＡ,野村,06/13(火),東G,5574,"1,450-1,550","1,550","4,000","4,500",A,8,"4,417",92,"28.4,60.2,9.1,1.1,1.1","96.7,1.1,2.2,0,0","4,980",締切,https://kabu.96ut.com/article/ipo/2023031/
2023,スタジアム,SBI,04/26(水),東G,9157,"2,370-2,570","2,570","6,000",-,B,7,"5,708",83,"20.7,48.8,24.4,3.7,2.4","75.9,16.9,2.4,4.8,0",-,締切,https://kabu.96ut.com/article/ipo/2023030/
2023,Ridge-i,日興,04/26(水),東G,5572,"1,600-1,750","1,750","4,500","5,300",A,8,"5,119",90,"28.9,53.3,13.3,3.3,1.1","90,3.3,3.3,2.2,1.1","4,445",締切,https://kabu.96ut.com/article/ipo/2023029/
2023,レオス・キャピタルワークス,大和/SBI,04/25(火),東G,7330,"1,100-1,300","1,300","1,350","1,330",C,4,"1,401",80,"2.6,3.8,21.8,39.7,32.1","3.8,0,11.3,78.8,6.1","1,730",締切,https://kabu.96ut.com/article/ipo/2023028/
2023,楽天銀行,大和/三菱,04/21(金),東P,5838,"1,300-1,400","1,400","1,480","1,820",C,4,"1,509",146,"3.5,7.1,23.4,31.2,34.8","1.4,0.7,0,54.1,43.8","1,856",締切,https://kabu.96ut.com/article/ipo/2023027/
2023,南海化学,日興,04/20(木),東S,4040,"1,660-1,740","1,740","1,800","1,800",C,4,"1,918",68,"1.5,3,29.9,53.7,11.9","1.5,2.9,19.1,75,1.5","2,533",締切,https://kabu.96ut.com/article/ipo/2023026/
2023,エキサイトホールディングス,みずほ/大和,04/19(水),東S,5571,"1,220-1,340","1,340","1,650","1,600",B,6,"1,895",67,"7.5,9,61.2,20.9,1.4","7.5,20.9,47.8,23.8,0","1,700",締切,https://kabu.96ut.com/article/ipo/2023025/
2023,ジェノバ,大和,04/18(火),東G,5570,450-470,470,"1,645","1,520",A,9,"2,126",77,"24.7,58.4,14.3,2.6,0","93.5,3.9,0,1.3,1.3","2,106",締切,https://kabu.96ut.com/article/ipo/2023023/
2023,日本システムバンク,岡三,04/14(金),名M,5530,"1,800-1,880","1,880","1,980","1,900",C,5,"3,263",107,"21.5,19.6,20.6,26.2,12.1","37.4,8.4,12.1,40.2,1.9","1,700",締切,https://kabu.96ut.com/article/ipo/2023024/
2023,トライアルホールディングス,大和/三菱,04/12(水),東G,5882,"1,800-2,000",未,"2,200",-,C,5,"2,200",64,"3.1,6.3,34.4,40.6,15.6","6.3,0,7.8,84.4,1.5",-,締切,https://kabu.96ut.com/article/ipo/2023020/
2023,ｉｓｐａｃｅ,日興,04/12(水),東G,9348,234-254,254,600,"1,170",A,8,843,101,"29.7,26.7,30.7,9.9,3","69.3,9.9,13.9,5,1.9","1,000",締切,https://kabu.96ut.com/article/ipo/2023021/
2023,キタムラ・ホールディングス,野村/日興,04/11(火),東P,9349,,未,未,-,,,"1,338",14,"0,0,33.3,16.7,50","0,7.1,7.1,85.7,0",-,締切,https://kabu.96ut.com/article/ipo/2023022/
2023,トランザクション・メディア・ネットワークス,野村,04/04(火),東G,5258,880-930,930,"1,200","1,500",B,7,"1,332",80,"3.8,20,53.8,17.5,4.9","11.3,33.8,37.5,16.3,1.1","1,388",締切,https://kabu.96ut.com/article/ipo/2023015/
2023,ココルポート,みずほ,03/31(金),東G,9346,"3,100-3,150","3,150","3,180","3,310",C,5,"3,429",60,"3.4,5.1,37.3,40.7,13.5","1.7,3.3,20,70,5","4,135",締切,https://kabu.96ut.com/article/ipo/2023013/
2023,エコム,東海東京,03/31(金),名M,6225,"1,600-1,680","1,680","1,650","1,545",C,4,"1,638",59,"1.8,1.8,10.5,29.8,56.1","0,3.4,3.4,81.4,11.8","1,714",締切,https://kabu.96ut.com/article/ipo/2023017/
2023,Ｆｕｓｉｃ,SBI,03/31(金),東G,5256,"1,830-2,000","2,000","4,600","5,100",A,8,"4,880",69,"28.4,46.3,22.4,2.9,0","89.9,4.3,4.3,1.4,0","6,530",締切,https://kabu.96ut.com/article/ipo/2023012/
2023,ビズメイツ,みずほ,03/30(木),東G,9345,"3,100-3,250","3,250","5,500","5,500",A,8,"5,977",64,"19,50.8,25.4,1.6,3.2","34.4,54.7,6.3,3.1,1.5","5,310",締切,https://kabu.96ut.com/article/ipo/2023010/
2023,ノバシステム,みずほ,03/30(木),東S,5257,"1,660-1,700","1,700","2,300","2,300",B,7,"2,622",59,"5.2,20.7,65.5,5.2,3.4","18.6,39,33.9,5.1,3.4","2,565",締切,https://kabu.96ut.com/article/ipo/2023016/
2023,ノイルイミューン・バイオテック,日興,03/29(水),東G,4893,720-800,未,850,-,C,5,837,55,"1.9,7.5,17,43.4,30.2","1.8,5.5,21.8,61.8,9.1",-,締切,https://kabu.96ut.com/article/ipo/2023011/
2023,AnyMind Group,みずほ,03/29(水),東G,5027,"970-1,000","1,000","1,050","1,200",C,4,"1,258",112,"6.3,24.3,22.5,28.8,18","3.6,22.3,25.9,43.8,4.4","1,000",締切,https://kabu.96ut.com/article/ipo/2023018/
2023,住信SBIネット銀行,野村/SBI/大和,03/29(水),東S,7163,"1,200-1,260","1,200","1,260","1,210",C,4,"1,273",139,"2.3,5.3,19.7,31.8,40.9","0.7,5,3.6,80.6,10.1","1,222",締切,https://kabu.96ut.com/article/ipo/2023019/
2023,モンスターラボホールディングス,大和,03/28(火),東G,5255,660-720,720,"1,080","1,150",B,6,"1,099",69,"2.9,25,52.9,16.2,2.9","17.4,59.4,17.4,4.3,1.4","1,050",締切,https://kabu.96ut.com/article/ipo/2023014/
2023,アクシスコンサルティング,野村,03/28(火),東G,9344,"1,800-1,950","1,950","2,500","2,500",B,6,"2,706",58,"8.9,23.2,53.6,10.7,3.6","12.1,51.7,29.3,3.4,3.4","3,030",締切,https://kabu.96ut.com/article/ipo/2023009/
2023,Ａｒｅｎｔ,みずほ,03/28(火),東G,5254,"1,140-1,440","1,440","1,700","1,650",C,5,"1,787",71,"1.4,7,32.4,36.6,22.5","0,6.9,13.9,56.9,22.2","1,802",締切,https://kabu.96ut.com/article/ipo/2023008/
2023,カバー,みずほ/三菱,03/27(月),東G,5253,710-750,750,"1,180","1,300",B,7,"1,517",104,"10.9,43.6,37.6,5,2.9","54.8,30.8,7.7,4.8,1.9","1,750",締切,https://kabu.96ut.com/article/ipo/2023006/
2023,ハルメクホールディングス,みずほ/大和,03/23(木),東G,7119,"1,550-1,720","1,720","1,890","1,890",C,5,"2,228",85,"6.1,25.6,37.8,26.8,3.7","7.1,27.1,44.7,20,1.1","1,981",締切,https://kabu.96ut.com/article/ipo/2023003/
2023,日本ナレッジ,SBI,03/23(木),東G,5252,"1,350-1,500","1,500","4,800","4,500",A,8,"4,742",102,"30.2,57.3,9.4,2.1,1","93.1,3.9,2,0,1","3,750",締切,https://kabu.96ut.com/article/ipo/2023004/
2023,アイビス,東海東京,03/23(木),東G,9343,670-730,730,"1,700","1,650",A,8,"1,818",76,"13.5,58.1,21.6,2.7,4.1","84.2,9.2,3.9,0,2.6","2,121",締切,https://kabu.96ut.com/article/ipo/2023007/
2023,ＳＨＩＮＫＯ,大和,03/22(水),東S,7120,"2,060-2,200","2,200","2,350","2,350",C,5,"2,576",71,"4.5,9,49.3,34.3,2.9","1.4,9.9,46.5,40.8,1.4","2,250",締切,https://kabu.96ut.com/article/ipo/2023005/
2023,プライム・ストラテジー,SBI,02/22(水),東S,5250,"1,250-1,390","1,390","3,800","4,000",A,8,"4,193",131,"32.8,55.5,9.4,2.3,0","93.1,3.1,1.5,2.3,0","3,130",締切,https://kabu.96ut.com/article/ipo/2023002/
